Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
912.314	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
1006.668	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1010.924	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1069.227	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases male	Aggressive		POINT
1069.227	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
1097.25	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1140.294	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1141.294	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1142.044	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1160.322	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1161.322	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Subordinate	Chases female	Aggressive		POINT
1165.57	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1184.733	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1199.088	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1201.05	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1229.884	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1238.65	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Subordinate	Chases female	Aggressive		POINT
1293.275	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Bite	Aggressive		POINT
1293.275	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
1347.901	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1359.961	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX020560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1597.502	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX030560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
1597.752	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX030560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
1788.134	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX030560.MP4	3356.39	29.97	Dominant	Foraging	Other		POINT
1981.412	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX030560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
2064.965	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX030560.MP4	3356.39	29.97	Dominant	Chases male	Aggressive		POINT
2064.965	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX030560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
2074.477	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX030560.MP4	3356.39	29.97	Dominant	Chases male	Aggressive		POINT
2074.477	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX030560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
2200.618	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Bite	Aggressive		POINT
