Observation id	Daniel_Dyad10_A2B							
977.618	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Bite	Aggressive		POINT
978.326	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
983.384	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
1044.197	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
1057.301	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1085.803	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1099.466	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1104.800	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1116.507	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
1116.507	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1127.800	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1149.052	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1159.258	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
1159.258	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1167.514	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
1167.514	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1170.308	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1184.550	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1195.079	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
1199.098	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1203.052	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1207.146	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1211.396	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
1212.863	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1224.800	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1232.368	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1234.116	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
1234.116	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1238.644	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1273.029	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
1282.937	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1293.800	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1297.824	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1327.732	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1349.538	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1358.748	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1358.873	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Bite	Aggressive		POINT
1360.014	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1379.014	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1390.790	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1398.552	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1398.800	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1409.293	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
1409.293	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH020551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1437.333	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1438.345	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1447.588	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1465.837	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1499.852	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1514.598	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
1514.598	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1518.140	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Bite	Aggressive		POINT
1524.840	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1578.849	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1616.846	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1655.600	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1686.036	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1693.829	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1700.205	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1726.861	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1728.541	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Bite	Aggressive		POINT
1738.459	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
1746.960	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1748.658	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
1784.165	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
1794.846	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
1807.652	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1809.301	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1821.344	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Flee	Other		POINT
1837.638	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
1841.751	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Flee	Other		POINT
1866.683	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1871.642	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
1871.642	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
1885.811	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1887.228	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
1892.895	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1904.938	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1908.063	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Chases Male	Aggressive		POINT
1919.106	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Bite	Aggressive		POINT
1958.778	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Bite	Aggressive		POINT
1959.610	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Flee	Other		POINT
1975.878	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
1984.990	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
1991.365	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
1998.378	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
2017.169	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2039.445	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
2047.331	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2052.289	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2074.730	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Subordinate	Foraging	Other		POINT
2083.099	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
2087.002	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Bite	Aggressive		POINT
2115.339	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2118.881	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH030551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2123.838	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2123.838	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2124.546	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2134.058	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
2141.555	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2145.799	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2148.633	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2153.592	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2155.310	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2163.509	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2164.218	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2176.324	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2180.556	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
2226.633	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2240.019	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2242.587	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2242.902	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2257.919	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Bite	Aggressive		POINT
2262.399	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
2279.402	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2279.402	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
2281.939	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2291.734	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2321.979	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Bite	Aggressive		POINT
2321.982	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2325.155	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2346.759	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2349.824	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2354.075	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2363.284	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2364.016	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2374.515	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2381.767	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
2382.036	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2388.267	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2407.556	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
2505.677	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2507.802	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
2507.802	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2527.058	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
2550.307	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2564.556	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
2565.892	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2604.147	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2619.732	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Bite	Aggressive		POINT
2644.527	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2651.611	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2671.547	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
2676.585	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2680.554	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
2681.585	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2709.556	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
