Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
2138.537	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Chases female	Aggressive		POINT
2143.541	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2147.216	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
2261.667	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
2265.67	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Chases female	Aggressive		POINT
2278.925	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
2284.422	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
2288.672	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
2301.651	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
2304.485	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Chases female	Aggressive		POINT
2306.715	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Chases female	Aggressive		POINT
2307.319	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Chases female	Aggressive		POINT
2308.538	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2309.444	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Chases female	Aggressive		POINT
2314.724	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
2327.726	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
2331.729	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
2385.233	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2453.151	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2473.089	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
2497.635	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Quiver female	Reproductive		POINT
2500.887	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Bite	Aggressive		POINT
2523.471	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2525.339	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Bite	Aggressive		POINT
2525.339	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2534.693	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
