Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
810.665	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
906.639	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Chases male	Aggressive		POINT
908.012	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Subordinate	Flee	Other		POINT
939.796	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
992.845	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1016.116	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1031.64	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1033.639	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite	Aggressive		POINT
1033.88	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Subordinate	Flee	Other		POINT
1079.432	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite	Aggressive		POINT
1079.937	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Subordinate	Flee	Other		POINT
1091.799	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1103.709	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
1128.979	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1208.065	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite	Aggressive		POINT
1209.941	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Subordinate	Flee	Other		POINT
1242.092	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
