Observation id	Dyad.12.A2C.Nuzhat							
								
Media file(s)								
								
Player #1	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4							
Player #1	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4							
Player #1	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX030555.MP4							
Player #1	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX040555.MP4							
								
Observation date	2023-08-03 13:34:57							
								
Description								
								
Time offset (s)	0.0							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
565.215	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Dig Pot/Substrate	Reproductive		POINT
566.465	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	head on head fight	Aggressive		POINT
567.714	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	head on head fight	Aggressive		POINT
571.966	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
572.222	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
574.467	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
576.215	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
577.974	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Dig Pot/Substrate	Reproductive		POINT
578.976	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Dig Pot/Substrate	Reproductive		POINT
581.223	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
581.481	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	head on head fight	Aggressive		POINT
581.483	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	head on head fight	Aggressive		POINT
587.730	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	head on head fight	Aggressive		POINT
589.483	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	head on head fight	Aggressive		POINT
602.980	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
615.231	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	head on head fight	Aggressive		POINT
616.004	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
618.253	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	head on head fight	Aggressive		POINT
619.019	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
645.019	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
645.047	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
663.508	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
663.563	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
675.314	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
682.313	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
749.399	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
751.400	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
776.545	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
784.899	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
792.404	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
804.298	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
807.149	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
807.208	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
808.708	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
811.207	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
811.212	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
812.295	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
816.303	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
817.211	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
818.711	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
829.297	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
844.802	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
852.000	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
881.258	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Dig Pot/Substrate	Reproductive		POINT
908.759	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
910.211	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
911.811	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
913.059	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
915.814	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
928.827	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
928.827	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
936.814	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
940.837	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
940.837	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
942.069	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
942.094	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
942.591	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
944.094	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
945.592	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1022.595	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1024.594	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1085.229	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1085.973	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1086.247	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
1087.731	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1087.753	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
1130.499	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Dig Pot/Substrate	Reproductive		POINT
1153.315	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1168.065	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1201.508	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1202.559	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
1246.158	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Bite	Aggressive		POINT
1265.666	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1275.178	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1276.427	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1283.430	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1375.679	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Dig Pot/Substrate	Reproductive		POINT
1389.000	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Dig Pot/Substrate	Reproductive		POINT
1420.832	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
1428.587	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Male	Aggressive		POINT
1428.587	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Flee	Other		POINT
1428.839	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Bite	Aggressive		POINT
1430.841	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Bite	Aggressive		POINT
1434.597	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1448.596	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1453.096	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1466.377	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Dig Pot/Substrate	Reproductive		POINT
1471.127	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	head on head fight	Aggressive		POINT
1471.348	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	head on head fight	Aggressive		POINT
1481.138	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	head on head fight	Aggressive		POINT
1481.842	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	head on head fight	Aggressive		POINT
1491.396	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	head on head fight	Aggressive		POINT
1550.964	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1555.467	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
1560.964	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1578.712	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1579.722	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
1580.648	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1580.748	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
1580.992	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1587.249	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1591.500	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1592.493	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1595.503	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
1596.507	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1635.263	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Dig Pot/Substrate	Reproductive		POINT
1644.763	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
1650.255	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1684.257	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1685.064	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1688.814	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1690.064	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1691.566	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1692.103	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
1697.608	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	head on head fight	Aggressive		POINT
1698.510	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1698.610	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
1703.610	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1707.116	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
1709.353	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
1713.621	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1715.119	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1717.122	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1718.377	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
1724.632	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
1724.886	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
1725.871	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
1727.887	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Quiver female	Reproductive		POINT
1732.145	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
1732.893	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4	3872.790	29.97	Dominant	Quiver Male	Aggressive		POINT
